image_name,width,height,image_area,cls_id,xmin,xmax,ymin,ymax,object_area
20210815100836905_0,1920,1080,2073600,2,1416.0,1442.0,223.0,279.0,1456.0
20210815100836905_0,1920,1080,2073600,0,191.0,205.0,845.0,857.0,168.0
20210815100836905_0,1920,1080,2073600,0,417.0,432.0,638.0,650.0,180.0
20210815100836905_0,1920,1080,2073600,2,848.0,903.0,11.0,65.0,2970.0
20210815101641077_0,1920,1080,2073600,3,1017.0,1047.0,543.0,561.0,540.0
20210815101641077_0,1920,1080,2073600,0,1375.0,1392.0,870.0,885.0,255.0
20210815101641077_0,1920,1080,2073600,0,1514.0,1531.0,653.0,668.0,255.0
20210815101641077_0,1920,1080,2073600,0,1751.0,1775.0,850.0,865.0,360.0
20210815101641077_0,1920,1080,2073600,2,807.0,879.0,423.0,465.0,3024.0
20210815101859184_0,1920,1080,2073600,0,814.0,844.0,572.0,591.0,570.0
20210815102005688_0,1920,1080,2073600,2,453.0,502.0,487.0,535.0,2352.0
20210815102005688_0,1920,1080,2073600,2,469.0,521.0,499.0,540.0,2132.0
20210815102005688_0,1920,1080,2073600,2,484.0,531.0,476.0,504.0,1316.0
20210815102012754_0,1920,1080,2073600,8,1.0,84.0,755.0,901.0,12118.0
20210815102012754_0,1920,1080,2073600,2,25.0,107.0,833.0,924.0,7462.0
20210815102012754_0,1920,1080,2073600,2,81.0,129.0,831.0,887.0,2688.0
20210815102012754_0,1920,1080,2073600,1,185.0,260.0,758.0,795.0,2775.0
20210815102012754_0,1920,1080,2073600,1,242.0,273.0,772.0,801.0,899.0
20210815102012754_0,1920,1080,2073600,1,245.0,301.0,790.0,820.0,1680.0
20210815102012754_0,1920,1080,2073600,1,170.0,244.0,790.0,827.0,2738.0
20210815102012754_0,1920,1080,2073600,1,206.0,246.0,819.0,853.0,1360.0
20210815102012754_0,1920,1080,2073600,0,196.0,206.0,884.0,893.0,90.0
20210815102012754_0,1920,1080,2073600,0,252.0,262.0,840.0,848.0,80.0
20210815102012754_0,1920,1080,2073600,2,1235.0,1291.0,451.0,491.0,2240.0
20210815102012754_0,1920,1080,2073600,2,1410.0,1436.0,402.0,416.0,364.0
20210815102012754_0,1920,1080,2073600,2,1411.0,1438.0,414.0,426.0,324.0
20210815102012754_0,1920,1080,2073600,2,1410.0,1436.0,420.0,435.0,390.0
20210815102012754_0,1920,1080,2073600,2,1431.0,1469.0,437.0,482.0,1710.0
20210815102023072_0,1920,1080,2073600,0,1617.0,1648.0,769.0,798.0,899.0
20210815102412412_0,1920,1080,2073600,0,526.0,538.0,568.0,573.0,60.0
20210815103618607_0,1920,1080,2073600,2,814.0,869.0,416.0,463.0,2585.0
20210815103618607_0,1920,1080,2073600,0,1674.0,1694.0,776.0,785.0,180.0
20210815103618607_0,1920,1080,2073600,0,1379.0,1394.0,872.0,883.0,165.0
20210815103618607_0,1920,1080,2073600,0,1746.0,1769.0,852.0,861.0,207.0
20210815104022461_0,1920,1080,2073600,1,1216.0,1275.0,823.0,881.0,3422.0
20210815104134713_0,1920,1080,2073600,8,1.0,86.0,747.0,904.0,13345.0
20210815104134713_0,1920,1080,2073600,2,25.0,106.0,835.0,924.0,7209.0
20210815104134713_0,1920,1080,2073600,2,72.0,125.0,829.0,890.0,3233.0
20210815104134713_0,1920,1080,2073600,1,182.0,257.0,757.0,795.0,2850.0
20210815104134713_0,1920,1080,2073600,1,167.0,239.0,789.0,827.0,2736.0
20210815104134713_0,1920,1080,2073600,1,200.0,250.0,815.0,853.0,1900.0
20210815104134713_0,1920,1080,2073600,1,240.0,273.0,769.0,803.0,1122.0
20210815104134713_0,1920,1080,2073600,1,241.0,297.0,791.0,824.0,1848.0
20210815104134713_0,1920,1080,2073600,1,261.0,304.0,682.0,715.0,1419.0
20210815104134713_0,1920,1080,2073600,2,1410.0,1437.0,397.0,413.0,432.0
20210815104134713_0,1920,1080,2073600,2,1408.0,1439.0,411.0,423.0,372.0
20210815104134713_0,1920,1080,2073600,2,1406.0,1436.0,420.0,433.0,390.0
20210815104134713_0,1920,1080,2073600,2,1433.0,1462.0,436.0,479.0,1247.0
20210815104134713_0,1920,1080,2073600,0,254.0,263.0,840.0,849.0,81.0
20210815104139460_0,1920,1080,2073600,4,1535.0,1581.0,412.0,460.0,2208.0
20210815104519657_0,1920,1080,2073600,2,228.0,452.0,766.0,966.0,44800.0
20210815104519657_0,1920,1080,2073600,2,31.0,161.0,925.0,1024.0,12870.0
20210815104519657_0,1920,1080,2073600,8,1.0,134.0,700.0,800.0,13300.0
20210815104540658_0,1920,1080,2073600,0,1674.0,1692.0,777.0,788.0,198.0
20210815104540658_0,1920,1080,2073600,0,78.0,139.0,838.0,873.0,2135.0
20210815105224010_0,1920,1080,2073600,2,809.0,869.0,418.0,462.0,2640.0
20210815105224010_0,1920,1080,2073600,0,81.0,143.0,837.0,871.0,2108.0
20210815105224010_0,1920,1080,2073600,0,1673.0,1686.0,862.0,876.0,182.0
20210815105309977_0,1920,1080,2073600,0,1170.0,1193.0,917.0,934.0,391.0
20210815110157475_0,1920,1080,2073600,1,1228.0,1276.0,834.0,881.0,2256.0
20210815110912500_0,1920,1080,2073600,0,687.0,720.0,783.0,799.0,528.0
20210815111032550_0,1920,1080,2073600,1,262.0,304.0,683.0,717.0,1428.0
20210815111032550_0,1920,1080,2073600,2,1434.0,1467.0,435.0,479.0,1452.0
20210815111032550_0,1920,1080,2073600,2,25.0,100.0,836.0,925.0,6675.0
20210815111032550_0,1920,1080,2073600,2,79.0,126.0,828.0,896.0,3196.0
20210815111032550_0,1920,1080,2073600,8,1.0,88.0,756.0,904.0,12876.0
20210815111032550_0,1920,1080,2073600,1,188.0,254.0,757.0,792.0,2310.0
20210815111032550_0,1920,1080,2073600,1,173.0,237.0,788.0,826.0,2432.0
20210815111032550_0,1920,1080,2073600,1,206.0,244.0,816.0,853.0,1406.0
20210815111032550_0,1920,1080,2073600,1,238.0,274.0,769.0,803.0,1224.0
20210815111032550_0,1920,1080,2073600,1,240.0,296.0,789.0,822.0,1848.0
20210815111032550_0,1920,1080,2073600,0,249.0,263.0,840.0,848.0,112.0
20210815111032550_0,1920,1080,2073600,2,1235.0,1294.0,454.0,493.0,2301.0
20210815111032550_0,1920,1080,2073600,2,1413.0,1439.0,402.0,434.0,832.0
20210815111310523_0,1920,1080,2073600,2,808.0,867.0,409.0,464.0,3245.0
20210815111310523_0,1920,1080,2073600,0,1647.0,1661.0,830.0,840.0,140.0
20210815111310523_0,1920,1080,2073600,0,1695.0,1711.0,678.0,692.0,224.0
20210815111310523_0,1920,1080,2073600,0,1666.0,1674.0,740.0,750.0,80.0
20210815111456007_0,1920,1080,2073600,4,1533.0,1582.0,412.0,461.0,2401.0
20210815111723909_0,1920,1080,2073600,2,342.0,393.0,488.0,549.0,3111.0
20210815111723909_0,1920,1080,2073600,2,331.0,374.0,536.0,587.0,2193.0
20210815111723909_0,1920,1080,2073600,2,288.0,329.0,526.0,583.0,2337.0
20210815111723909_0,1920,1080,2073600,2,321.0,361.0,517.0,535.0,720.0
20210815111723909_0,1920,1080,2073600,2,144.0,180.0,447.0,513.0,2376.0
20210815111723909_0,1920,1080,2073600,0,72.0,98.0,919.0,938.0,494.0
20210815111723909_0,1920,1080,2073600,2,89.0,152.0,465.0,519.0,3402.0
20210815113303325_0,1920,1080,2073600,0,1130.0,1249.0,929.0,1018.0,10591.0
20210815113333517_0,1920,1080,2073600,1,1223.0,1276.0,836.0,880.0,2332.0
20210815113844348_0,1920,1080,2073600,0,1102.0,1245.0,937.0,1032.0,13585.0
20210815113844348_0,1920,1080,2073600,0,480.0,496.0,855.0,867.0,192.0
20210815113844348_0,1920,1080,2073600,0,536.0,546.0,886.0,894.0,80.0
20210815113844348_0,1920,1080,2073600,0,694.0,704.0,925.0,934.0,90.0
20210815113958326_0,1920,1080,2073600,1,1220.0,1277.0,834.0,887.0,3021.0
20210815114050486_0,1920,1080,2073600,0,476.0,529.0,854.0,870.0,848.0
20210815114050486_0,1920,1080,2073600,0,220.0,236.0,872.0,890.0,288.0
20210815114050486_0,1920,1080,2073600,0,269.0,284.0,853.0,870.0,255.0
20210815114050486_0,1920,1080,2073600,0,1096.0,1257.0,956.0,1041.0,13685.0
20210815114555266_0,1920,1080,2073600,2,24.0,109.0,832.0,925.0,7905.0
20210815114555266_0,1920,1080,2073600,2,73.0,131.0,822.0,891.0,4002.0
20210815114555266_0,1920,1080,2073600,1,172.0,250.0,786.0,851.0,5070.0
20210815114555266_0,1920,1080,2073600,1,186.0,264.0,759.0,794.0,2730.0
20210815114555266_0,1920,1080,2073600,1,236.0,301.0,775.0,820.0,2925.0
20210815114555266_0,1920,1080,2073600,4,1704.0,1777.0,733.0,781.0,3504.0
20210815114555266_0,1920,1080,2073600,8,1.0,90.0,762.0,843.0,7209.0
20210815114555266_0,1920,1080,2073600,8,1.0,58.0,834.0,905.0,4047.0
20210815114555266_0,1920,1080,2073600,0,252.0,261.0,840.0,848.0,72.0
20210815114555266_0,1920,1080,2073600,0,407.0,418.0,832.0,839.0,77.0
20210815114834867_0,1920,1080,2073600,2,811.0,872.0,404.0,464.0,3660.0
20210815114834867_0,1920,1080,2073600,0,1728.0,1739.0,986.0,995.0,99.0
20210815114834867_0,1920,1080,2073600,0,1687.0,1703.0,686.0,694.0,128.0
20210815114834867_0,1920,1080,2073600,0,1637.0,1646.0,732.0,740.0,72.0
20210815114834867_0,1920,1080,2073600,0,1652.0,1665.0,800.0,808.0,104.0
20210815115007898_0,1920,1080,2073600,2,808.0,878.0,410.0,463.0,3710.0
20210815115007898_0,1920,1080,2073600,0,1722.0,1735.0,991.0,1005.0,182.0
20210815115007898_0,1920,1080,2073600,0,1649.0,1667.0,799.0,813.0,252.0
20210815115007898_0,1920,1080,2073600,0,1686.0,1702.0,685.0,693.0,128.0
20210815115449607_0,1920,1080,2073600,0,454.0,462.0,834.0,846.0,96.0
20210815115449607_0,1920,1080,2073600,0,691.0,703.0,925.0,935.0,120.0
20210815115449607_0,1920,1080,2073600,3,1144.0,1229.0,761.0,794.0,2805.0
20210815115449607_0,1920,1080,2073600,3,1797.0,1882.0,726.0,767.0,3485.0
20210815115449607_0,1920,1080,2073600,0,886.0,951.0,408.0,426.0,1170.0
20210815115826852_0,1920,1080,2073600,0,1742.0,1768.0,755.0,772.0,442.0
20210815115826852_0,1920,1080,2073600,0,1856.0,1879.0,732.0,745.0,299.0
20210815115826852_0,1920,1080,2073600,0,524.0,754.0,1021.0,1079.0,13340.0
20210815115826852_0,1920,1080,2073600,3,1143.0,1240.0,790.0,811.0,2037.0
20210815115826852_0,1920,1080,2073600,0,692.0,705.0,925.0,934.0,117.0
20210815120607202_0,1920,1080,2073600,0,1046.0,1064.0,305.0,313.0,144.0
20210815120607202_0,1920,1080,2073600,0,1000.0,1021.0,313.0,321.0,168.0
20210815120607202_0,1920,1080,2073600,0,1058.0,1075.0,813.0,827.0,238.0
20210815120607202_0,1920,1080,2073600,0,1015.0,1028.0,805.0,815.0,130.0
20210815120607202_0,1920,1080,2073600,0,1536.0,1552.0,239.0,251.0,192.0
20210815120922867_0,1920,1080,2073600,0,527.0,615.0,1019.0,1079.0,5280.0
20210815120922867_0,1920,1080,2073600,0,605.0,754.0,1025.0,1079.0,8046.0
20210815120922867_0,1920,1080,2073600,0,1370.0,1399.0,717.0,741.0,696.0
20210815120922867_0,1920,1080,2073600,0,1347.0,1360.0,712.0,742.0,390.0
20210815120922867_0,1920,1080,2073600,0,1327.0,1337.0,694.0,714.0,200.0
20210815120922867_0,1920,1080,2073600,4,1560.0,1581.0,414.0,460.0,966.0
20210815120922867_0,1920,1080,2073600,3,1100.0,1174.0,750.0,782.0,2368.0
20210815120922867_0,1920,1080,2073600,3,1855.0,1888.0,750.0,790.0,1320.0
20210815120922867_0,1920,1080,2073600,0,1672.0,1698.0,768.0,779.0,286.0
20210815122023344_0,1920,1080,2073600,2,814.0,876.0,414.0,462.0,2976.0
20210815122023344_0,1920,1080,2073600,0,1395.0,1410.0,486.0,497.0,165.0
20210815122023344_0,1920,1080,2073600,0,1467.0,1477.0,488.0,496.0,80.0
20210815122023344_0,1920,1080,2073600,0,1548.0,1559.0,507.0,518.0,121.0
20210815122023344_0,1920,1080,2073600,0,1602.0,1618.0,814.0,821.0,112.0
20210815122125030_0,1920,1080,2073600,2,647.0,698.0,514.0,539.0,1275.0
20210815122125030_0,1920,1080,2073600,2,568.0,615.0,497.0,540.0,2021.0
20210815122125030_0,1920,1080,2073600,2,450.0,498.0,492.0,535.0,2064.0
20210815122125030_0,1920,1080,2073600,2,468.0,522.0,500.0,540.0,2160.0
20210815122125030_0,1920,1080,2073600,2,482.0,538.0,475.0,507.0,1792.0
20210815122125030_0,1920,1080,2073600,0,1083.0,1095.0,776.0,783.0,84.0
20210815122530137_0,1920,1080,2073600,0,1192.0,1225.0,751.0,768.0,561.0
20210815122530137_0,1920,1080,2073600,3,1508.0,1553.0,748.0,780.0,1440.0
20210815122530137_0,1920,1080,2073600,0,1644.0,1715.0,751.0,778.0,1917.0
20210815122530137_0,1920,1080,2073600,0,1726.0,1834.0,723.0,774.0,5508.0
20210815122530137_0,1920,1080,2073600,0,1862.0,1885.0,706.0,727.0,483.0
20210815122530137_0,1920,1080,2073600,3,1117.0,1172.0,749.0,784.0,1925.0
20210815122530137_0,1920,1080,2073600,0,526.0,753.0,1021.0,1080.0,13393.0
20210815122530137_0,1920,1080,2073600,0,456.0,472.0,744.0,754.0,160.0
20210815122530137_0,1920,1080,2073600,0,694.0,703.0,926.0,932.0,54.0
20210815122815266_0,1920,1080,2073600,1,1225.0,1275.0,833.0,881.0,2400.0
20210815122815266_0,1920,1080,2073600,0,256.0,267.0,839.0,847.0,88.0
20210815123509445_0,1920,1080,2073600,4,1720.0,1782.0,728.0,777.0,3038.0
20210815123509445_0,1920,1080,2073600,2,19.0,114.0,831.0,932.0,9595.0
20210815123509445_0,1920,1080,2073600,8,1.0,87.0,757.0,905.0,12728.0
20210815123509445_0,1920,1080,2073600,0,1650.0,1673.0,821.0,837.0,368.0
20210815123509445_0,1920,1080,2073600,0,1505.0,1514.0,747.0,753.0,54.0
20210815123509445_0,1920,1080,2073600,2,1237.0,1294.0,452.0,494.0,2394.0
20210815123509445_0,1920,1080,2073600,0,884.0,892.0,663.0,669.0,48.0
20210815123509445_0,1920,1080,2073600,0,887.0,896.0,685.0,692.0,63.0
20210815123509445_0,1920,1080,2073600,0,253.0,262.0,838.0,849.0,99.0
20210815123509445_0,1920,1080,2073600,1,185.0,258.0,757.0,795.0,2774.0
20210815123509445_0,1920,1080,2073600,1,172.0,244.0,793.0,830.0,2664.0
20210815123509445_0,1920,1080,2073600,1,236.0,277.0,775.0,805.0,1230.0
20210815123509445_0,1920,1080,2073600,1,243.0,296.0,795.0,819.0,1272.0
20210815123509445_0,1920,1080,2073600,1,203.0,250.0,820.0,856.0,1692.0
20210815124024800_0,1920,1080,2073600,1,1629.0,1674.0,912.0,945.0,1485.0
20210815124036812_0,1920,1080,2073600,1,97.0,142.0,832.0,866.0,1530.0
20210815124036812_0,1920,1080,2073600,4,1266.0,1317.0,286.0,357.0,3621.0
20210815124111858_0,1920,1080,2073600,5,931.0,1244.0,274.0,375.0,31613.0
20210815124111858_0,1920,1080,2073600,0,824.0,854.0,1061.0,1080.0,570.0
20210815124609682_0,1920,1080,2073600,0,1207.0,1219.0,906.0,912.0,72.0
20210815124609682_0,1920,1080,2073600,0,1311.0,1319.0,841.0,849.0,64.0
20210815125028364_0,1920,1080,2073600,2,811.0,859.0,394.0,447.0,2544.0
20210815125028364_0,1920,1080,2073600,0,1426.0,1442.0,503.0,510.0,112.0
20210815125028364_0,1920,1080,2073600,0,1463.0,1473.0,496.0,504.0,80.0
20210815125028364_0,1920,1080,2073600,0,1525.0,1533.0,509.0,515.0,48.0
20210815125028364_0,1920,1080,2073600,0,1528.0,1539.0,595.0,607.0,132.0
20210815125048222_0,1920,1080,2073600,8,1.0,97.0,748.0,912.0,15744.0
20210815125048222_0,1920,1080,2073600,2,8.0,109.0,836.0,928.0,9292.0
20210815125048222_0,1920,1080,2073600,2,65.0,141.0,823.0,893.0,5320.0
20210815125048222_0,1920,1080,2073600,4,1715.0,1783.0,732.0,778.0,3128.0
20210815125048222_0,1920,1080,2073600,0,1650.0,1674.0,819.0,838.0,456.0
20210815125048222_0,1920,1080,2073600,0,1664.0,1693.0,850.0,866.0,464.0
20210815125048222_0,1920,1080,2073600,0,1504.0,1516.0,745.0,754.0,108.0
20210815125048222_0,1920,1080,2073600,1,184.0,260.0,758.0,795.0,2812.0
20210815125048222_0,1920,1080,2073600,1,169.0,245.0,793.0,827.0,2584.0
20210815125048222_0,1920,1080,2073600,1,238.0,299.0,790.0,822.0,1952.0
20210815125048222_0,1920,1080,2073600,1,236.0,282.0,775.0,802.0,1242.0
20210815125048222_0,1920,1080,2073600,1,205.0,250.0,818.0,857.0,1755.0
20210815125048222_0,1920,1080,2073600,0,251.0,260.0,841.0,848.0,63.0
20210815125048222_0,1920,1080,2073600,0,884.0,897.0,685.0,692.0,91.0
20210815125048222_0,1920,1080,2073600,0,885.0,896.0,665.0,673.0,88.0
20210815125048222_0,1920,1080,2073600,2,1231.0,1298.0,450.0,496.0,3082.0
20210815125130371_0,1920,1080,2073600,2,808.0,863.0,404.0,450.0,2530.0
20210815125130371_0,1920,1080,2073600,0,1423.0,1440.0,502.0,513.0,187.0
20210815125130371_0,1920,1080,2073600,0,1463.0,1473.0,498.0,506.0,80.0
20210815125130371_0,1920,1080,2073600,0,1527.0,1535.0,509.0,517.0,64.0
20210815125130371_0,1920,1080,2073600,0,1512.0,1523.0,599.0,611.0,132.0
20210815125255475_0,1920,1080,2073600,2,24.0,109.0,835.0,925.0,7650.0
20210815125255475_0,1920,1080,2073600,2,72.0,125.0,827.0,890.0,3339.0
20210815125255475_0,1920,1080,2073600,1,184.0,257.0,755.0,793.0,2774.0
20210815125255475_0,1920,1080,2073600,1,232.0,277.0,772.0,801.0,1305.0
20210815125255475_0,1920,1080,2073600,1,238.0,297.0,786.0,819.0,1947.0
20210815125255475_0,1920,1080,2073600,1,167.0,244.0,788.0,828.0,3080.0
20210815125255475_0,1920,1080,2073600,1,202.0,250.0,813.0,850.0,1776.0
20210815125255475_0,1920,1080,2073600,8,1.0,92.0,754.0,900.0,13286.0
20210815125255475_0,1920,1080,2073600,4,79.0,109.0,682.0,702.0,600.0
20210815125255475_0,1920,1080,2073600,4,86.0,111.0,699.0,722.0,575.0
20210815125255475_0,1920,1080,2073600,4,1721.0,1776.0,734.0,772.0,2090.0
20210815125255475_0,1920,1080,2073600,0,1648.0,1674.0,817.0,836.0,494.0
20210815125255475_0,1920,1080,2073600,0,1502.0,1515.0,745.0,753.0,104.0
20210815125255475_0,1920,1080,2073600,0,886.0,897.0,686.0,693.0,77.0
20210815125255475_0,1920,1080,2073600,0,887.0,895.0,663.0,672.0,72.0
20210815125255475_0,1920,1080,2073600,0,785.0,796.0,653.0,660.0,77.0
20210815125255475_0,1920,1080,2073600,2,1233.0,1295.0,452.0,497.0,2790.0
20210815125643224_0,1920,1080,2073600,0,73.0,121.0,828.0,878.0,2400.0
20210815125643224_0,1920,1080,2073600,0,1462.0,1470.0,498.0,504.0,48.0
20210815125643224_0,1920,1080,2073600,0,1497.0,1508.0,472.0,477.0,55.0
20210815125643224_0,1920,1080,2073600,0,1522.0,1527.0,509.0,515.0,30.0
20210815125643224_0,1920,1080,2073600,0,1504.0,1517.0,601.0,612.0,143.0
20210815125643224_0,1920,1080,2073600,2,809.0,866.0,407.0,448.0,2337.0
20210815125749117_0,1920,1080,2073600,4,1263.0,1322.0,285.0,355.0,4130.0
20210815125904851_0,1920,1080,2073600,0,1825.0,1835.0,480.0,488.0,80.0
20210815125904851_0,1920,1080,2073600,0,1791.0,1796.0,488.0,492.0,20.0
20210815125904851_0,1920,1080,2073600,0,605.0,623.0,866.0,877.0,198.0
20210815125904851_0,1920,1080,2073600,0,725.0,733.0,805.0,810.0,40.0
20210815125904851_0,1920,1080,2073600,0,529.0,538.0,568.0,573.0,45.0
20210815125918668_0,1920,1080,2073600,2,811.0,859.0,407.0,442.0,1680.0
20210815125918668_0,1920,1080,2073600,0,1497.0,1512.0,471.0,478.0,105.0
20210815125918668_0,1920,1080,2073600,0,1462.0,1472.0,497.0,506.0,90.0
20210815125918668_0,1920,1080,2073600,0,1520.0,1529.0,508.0,514.0,54.0
20210815130056632_0,1920,1080,2073600,4,1269.0,1317.0,285.0,355.0,3360.0
20210815130636011_0,1920,1080,2073600,1,738.0,777.0,479.0,512.0,1287.0
20210815130636011_0,1920,1080,2073600,1,763.0,797.0,491.0,516.0,850.0
20210815131248614_0,1920,1080,2073600,2,800.0,864.0,410.0,464.0,3456.0
20210815131248614_0,1920,1080,2073600,0,78.0,116.0,835.0,883.0,1824.0
20210815131248614_0,1920,1080,2073600,0,362.0,373.0,747.0,755.0,88.0
20210815131248614_0,1920,1080,2073600,0,1538.0,1555.0,712.0,723.0,187.0
20210815131328596_0,1920,1080,2073600,4,1531.0,1585.0,412.0,461.0,2646.0
20210815131328596_0,1920,1080,2073600,3,397.0,497.0,950.0,1011.0,6100.0
20210815131328596_0,1920,1080,2073600,0,473.0,483.0,843.0,851.0,80.0
20210815131328596_0,1920,1080,2073600,0,694.0,703.0,926.0,936.0,90.0
20210815131328596_0,1920,1080,2073600,3,744.0,800.0,644.0,676.0,1792.0
20210815131328596_0,1920,1080,2073600,3,1538.0,1616.0,710.0,736.0,2028.0
20210815131359838_0,1920,1080,2073600,4,1533.0,1584.0,408.0,462.0,2754.0
20210815131359838_0,1920,1080,2073600,3,755.0,819.0,648.0,674.0,1664.0
20210815131359838_0,1920,1080,2073600,0,470.0,485.0,846.0,853.0,105.0
20210815131359838_0,1920,1080,2073600,0,442.0,454.0,743.0,753.0,120.0
20210815131359838_0,1920,1080,2073600,0,556.0,569.0,784.0,790.0,78.0
20210815131359838_0,1920,1080,2073600,0,693.0,705.0,924.0,936.0,144.0
20210815131655846_0,1920,1080,2073600,0,1475.0,1507.0,432.0,445.0,416.0
20210815131655846_0,1920,1080,2073600,0,1527.0,1535.0,510.0,516.0,48.0
20210815131655846_0,1920,1080,2073600,0,1575.0,1585.0,537.0,543.0,60.0
20210815131655846_0,1920,1080,2073600,0,348.0,380.0,767.0,794.0,864.0
20210815131655846_0,1920,1080,2073600,0,363.0,378.0,743.0,754.0,165.0
20210815131655846_0,1920,1080,2073600,0,74.0,119.0,829.0,883.0,2430.0
20210815131655846_0,1920,1080,2073600,0,43.0,89.0,993.0,1020.0,1242.0
20210815131655846_0,1920,1080,2073600,2,802.0,864.0,391.0,464.0,4526.0
20210815131708961_0,1920,1080,2073600,5,920.0,1266.0,263.0,383.0,41520.0
20210815131901851_0,1920,1080,2073600,2,801.0,865.0,390.0,464.0,4736.0
20210815131901851_0,1920,1080,2073600,0,1526.0,1535.0,510.0,517.0,63.0
20210815131901851_0,1920,1080,2073600,0,1576.0,1585.0,537.0,545.0,72.0
20210815131901851_0,1920,1080,2073600,0,77.0,116.0,838.0,884.0,1794.0
20210815131901851_0,1920,1080,2073600,0,362.0,375.0,744.0,753.0,117.0
20210815134048446_0,1920,1080,2073600,2,802.0,864.0,391.0,462.0,4402.0
20210815134048446_0,1920,1080,2073600,0,1467.0,1500.0,476.0,490.0,462.0
20210815134048446_0,1920,1080,2073600,0,66.0,138.0,828.0,870.0,3024.0
20210815134048446_0,1920,1080,2073600,0,43.0,92.0,991.0,1019.0,1372.0
20210815134619087_0,1920,1080,2073600,2,147.0,184.0,448.0,514.0,2442.0
20210815134619087_0,1920,1080,2073600,2,91.0,158.0,493.0,520.0,1809.0
20210815134657131_0,1920,1080,2073600,2,800.0,866.0,391.0,465.0,4884.0
20210815134657131_0,1920,1080,2073600,2,902.0,948.0,399.0,438.0,1794.0
20210815134657131_0,1920,1080,2073600,0,620.0,632.0,788.0,809.0,252.0
20210815135002393_0,1920,1080,2073600,0,924.0,1090.0,948.0,1034.0,14276.0
20210815135002393_0,1920,1080,2073600,4,1537.0,1581.0,412.0,460.0,2112.0
20210815135002393_0,1920,1080,2073600,0,1568.0,1639.0,826.0,852.0,1846.0
20210815135002393_0,1920,1080,2073600,0,1476.0,1531.0,580.0,598.0,990.0
20210815135002393_0,1920,1080,2073600,0,1386.0,1413.0,621.0,648.0,729.0
20210815135002393_0,1920,1080,2073600,0,1567.0,1613.0,680.0,703.0,1058.0
20210815135002393_0,1920,1080,2073600,0,1742.0,1768.0,746.0,772.0,676.0
20210815135002393_0,1920,1080,2073600,0,1683.0,1711.0,748.0,786.0,1064.0
20210815135323966_0,1920,1080,2073600,0,1034.0,1071.0,588.0,612.0,888.0
20210815135323966_0,1920,1080,2073600,2,1369.0,1428.0,366.0,483.0,6903.0
20210815135323966_0,1920,1080,2073600,2,1445.0,1531.0,343.0,413.0,6020.0
